com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
10420,44,Grand Est,10,2,7,Villenauxe-la-Grande,2729,48.5945779935,3.5477753332,2
54232,44,Grand Est,54,4,16,Gondreville,2722,48.6824829595,5.98127899343,2
68352,44,Grand Est,68,2,6,Volgelsheim,2720,48.0238611459,7.54413370142,1
67066,44,Grand Est,67,3,11,La Broque,2696,48.4601655449,7.17283025504,2
54028,44,Grand Est,54,1,4,Auboué,2688,49.2112474141,5.97509767363,2
55010,44,Grand Est,55,1,1,Ancerville,2688,48.6399125992,5.02373888302,1
51660,44,Grand Est,51,3,2,Warmeriville,2672,49.3487467598,4.23822416025,2
54533,44,Grand Est,54,1,17,Trieux,2651,49.3225546403,5.94374684568,2
54205,44,Grand Est,54,4,20,Foug,2648,48.6734425678,5.78090769084,2
88530,44,Grand Est,88,1,16,Xertigny,2635,48.0387121214,6.38237551394,2
67089,44,Grand Est,67,4,14,Dettwiller,2628,48.7608351027,7.45405808317,2
55502,44,Grand Est,55,3,14,Stenay,2623,49.5005049028,5.19767442624,1
88165,44,Grand Est,88,3,11,Étival-Clairefontaine,2617,48.3643386923,6.84394360336,2
8053,44,Grand Est,8,3,16,Bazeilles,2587,49.6774342411,4.98515455089,1
68036,44,Grand Est,68,2,6,Biesheim,2565,48.0504323482,7.53680970912,2
57205,44,Grand Est,57,3,4,Falck,2553,49.2259138571,6.6382811788,2
57132,44,Grand Est,57,5,23,Château-Salins,2542,48.8192996978,6.49319554209,2
68152,44,Grand Est,68,1,1,Illfurth,2529,47.6759898554,7.26634202969,2
55063,44,Grand Est,55,3,5,Bouligny,2488,49.2916071166,5.74543375394,1
52093,44,Grand Est,52,2,3,Chalindrey,2461,47.7928741357,5.44307044618,1
88225,44,Grand Est,88,1,16,Hadol,2459,48.0819790243,6.45579415214,2
51193,44,Grand Est,51,1,1,Courtisols,2453,48.9772975479,4.51921227291,2
68318,44,Grand Est,68,6,16,Soultzmatt,2432,47.9701032152,7.21175482373,2
57163,44,Grand Est,57,5,17,Dabo,2430,48.6429413775,7.23926887176,2
68146,44,Grand Est,68,2,5,Houssen,2428,48.1315690762,7.37459864544,2
54557,44,Grand Est,54,4,16,Bois-de-Haye,2415,48.6991910373,6.04715070856,2
57566,44,Grand Est,57,5,21,Réding,2413,48.7496589563,7.104580252,2
51043,44,Grand Est,51,3,2,Bazancourt,2411,49.3701419632,4.17377871921,2
54493,44,Grand Est,54,1,23,Saulnes,2399,49.5293904249,5.82642469537,2
88445,44,Grand Est,88,3,14,Saulcy-sur-Meurthe,2378,48.2424754243,6.94912538655,1
10401,44,Grand Est,10,1,17,Vendeuvre-sur-Barse,2358,48.2461425886,4.46090923858,1
57589,44,Grand Est,57,6,2,Rohrbach-lès-Bitche,2355,49.0408635757,7.27733357043,2
88424,44,Grand Est,88,3,14,Sainte-Marguerite,2351,48.2675581117,6.97340042686,2
8174,44,Grand Est,8,3,15,Floing,2347,49.7233281136,4.93287278052,1
88483,44,Grand Est,88,1,8,Uxegney,2337,48.1963376541,6.38201358618,2
54459,44,Grand Est,54,3,15,Richardménil,2333,48.5958649273,6.17614506031,2
67125,44,Grand Est,67,5,12,Epfig,2331,48.3513757902,7.47140926627,2
68091,44,Grand Est,68,2,6,Fessenheim,2328,47.9099263761,7.53198557441,2
68068,44,Grand Est,68,1,9,Dannemarie,2305,47.6251404599,7.12181938903,1
8367,44,Grand Est,8,1,13,Rocroi,2295,49.9315002925,4.55842430748,1
10209,44,Grand Est,10,3,17,Lusigny-sur-Barse,2282,48.2629805812,4.27634825277,2
52331,44,Grand Est,52,3,17,La Porte du Der,2281,48.4874732749,4.78668890124,2
8327,44,Grand Est,8,1,10,Nouvion-sur-Meuse,2277,49.708839768,4.79759753674,1
8302,44,Grand Est,8,1,2,Monthermé,2268,49.8995880396,4.74792062514,2
8311,44,Grand Est,8,3,3,Mouzon,2266,49.5898672379,5.07669736879,2
57193,44,Grand Est,57,9,16,Ennery,2256,49.2278102689,6.2187616545,2
68141,44,Grand Est,68,1,1,Hochstatt,2234,47.7093051072,7.26674678515,2
8145,44,Grand Est,8,3,3,Douzy,2221,49.6732112,5.03586246087,2
51562,44,Grand Est,51,3,18,Taissy,2216,49.2040224576,4.08149844423,2
51248,44,Grand Est,51,2,22,Fère-Champenoise,2212,48.7706781866,4.01743444039,2
57153,44,Grand Est,57,9,5,Corny-sur-Moselle,2206,49.0294224346,6.07254741579,2
88513,44,Grand Est,88,1,3,Vincey,2190,48.3305229808,6.32859572261,2
54116,44,Grand Est,54,2,9,Chanteheux,2187,48.5935603101,6.53792470418,2
88270,44,Grand Est,88,2,10,Liffol-le-Grand,2184,48.3192155275,5.57551328055,2
67448,44,Grand Est,67,3,11,Schirmeck,2180,48.4922866758,7.19802185316,2
51391,44,Grand Est,51,3,9,Muizon,2167,49.2724383199,3.88749263388,2
55186,44,Grand Est,55,1,3,Fains-Véel,2143,48.779817337,5.11255044282,1
55351,44,Grand Est,55,3,11,Montmédy,2124,49.5154285158,5.37250308228,1
57572,44,Grand Est,57,9,7,Rémilly,2109,49.0067187571,6.38923213224,1
51525,44,Grand Est,51,1,5,Sarry,2109,48.9268317961,4.41488135448,2
52182,44,Grand Est,52,3,13,Éclaron-Braucourt-Sainte-Livière,2066,48.5752024627,4.83180958879,1
52194,44,Grand Est,52,3,8,Eurville-Bienville,2066,48.5782674919,5.02966764311,1
10216,44,Grand Est,10,3,2,Mailly-le-Camp,2064,48.6742219512,4.18559230801,2
10352,44,Grand Est,10,3,6,Sainte-Maure,2046,48.3566905258,4.07198737935,1
8142,44,Grand Est,8,3,14,Donchery,2035,49.7374565797,4.89027824131,2
68266,44,Grand Est,68,6,6,Réguisheim,2035,47.891760126,7.37115549029,2
