com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
4013,93,Provence-Alpes-Côte d'Azur,4,4,3,Aubignosc,631,44.1182449561,5.95734484907,1
4066,93,Provence-Alpes-Côte d'Azur,4,4,13,Curbans,588,44.4083473334,6.03005001215,1
4134,93,Provence-Alpes-Côte d'Azur,4,4,13,La Motte-du-Caire,573,44.3408705676,6.03052669324,2
6022,93,Provence-Alpes-Côte d'Azur,6,1,26,Bouyon,554,43.8254399796,7.12553872813,2
5053,93,Provence-Alpes-Côte d'Azur,5,2,13,Garde-Colombe,536,44.3570512046,5.78336490177,2
4053,93,Provence-Alpes-Côte d'Azur,4,4,3,Châteauneuf-Val-Saint-Donat,514,44.0954534225,5.93054683108,2
4203,93,Provence-Alpes-Côte d'Azur,4,3,13,Selonnet,481,44.3717210833,6.29379329975,2
5085,93,Provence-Alpes-Côte d'Azur,5,1,3,Montgenèvre,466,44.9389932221,6.72778259009,2
4113,93,Provence-Alpes-Côte d'Azur,4,3,4,Marcoux,463,44.128219237,6.28007885939,2
4022,93,Provence-Alpes-Côte d'Azur,4,2,12,Barrême,418,43.9462808705,6.37811558709,1
5093,93,Provence-Alpes-Côte d'Azur,5,1,3,Névache,367,45.0441286352,6.59862935541,2
4144,93,Provence-Alpes-Côte d'Azur,4,2,12,La Palud-sur-Verdon,352,43.796648297,6.32708874551,2
4222,93,Provence-Alpes-Côte d'Azur,4,4,13,Turriers,351,44.3915882101,6.15918221528,2
4109,93,Provence-Alpes-Côte d'Azur,4,3,6,Mallefougasse-Augès,329,44.0759918613,5.89779648569,1
4127,93,Provence-Alpes-Côte d'Azur,4,4,3,Montfort,329,44.0591709898,5.95286093626,2
4167,93,Provence-Alpes-Côte d'Azur,4,3,4,La Robine-sur-Galabre,291,44.1927329945,6.23038435702,2
4128,93,Provence-Alpes-Côte d'Azur,4,4,7,Montfuron,235,43.831580084,5.68859318549,2
4059,93,Provence-Alpes-Côte d'Azur,4,2,12,Clumanc,224,44.0220942583,6.37764321053,2
4190,93,Provence-Alpes-Côte d'Azur,4,4,8,Saint-Martin-les-Eaux,127,43.8719702944,5.74137178032,2
4176,93,Provence-Alpes-Côte d'Azur,4,3,15,Sainte-Croix-du-Verdon,121,43.7642821493,6.15158882357,1
