,x,name,lon,lat,group
135,http://fr.dbpedia.org/resource/Église_Saint-Charles-de-Monceau,Église Saint-Charles-de-Monceau,2.31258,48.8828,2
136,http://fr.dbpedia.org/resource/Église_Saint-Dominique_de_Paris,Église Saint-Dominique de Paris,2.33503,48.8321,2
137,http://fr.dbpedia.org/resource/Église_Saint-François-d'Assise_de_Paris,Église Saint-François-d'Assise de Paris,2.39153,48.8803,2
138,http://fr.dbpedia.org/resource/Église_Saint-François-de-Sales_de_Paris,Église Saint-François-de-Sales de Paris,2.30494,48.8847,2
139,http://fr.dbpedia.org/resource/Église_Saint-Gabriel_de_Paris,Église Saint-Gabriel de Paris,2.40608,48.8486,2
140,http://fr.dbpedia.org/resource/Église_Saint-Georges_de_la_Villette,Église Saint-Georges de la Villette,2.37475,48.8795,2
141,http://fr.dbpedia.org/resource/Église_Saint-Ignace_de_Paris,Église Saint-Ignace de Paris,2.32628,48.8506,2
142,http://fr.dbpedia.org/resource/Église_Saint-Jean-Bosco_de_Paris,Église Saint-Jean-Bosco de Paris,2.39797,48.8551,2
143,http://fr.dbpedia.org/resource/Église_Saint-Joseph-des-Carmes,Église Saint-Joseph-des-Carmes,2.33033,48.8485,1
144,http://fr.dbpedia.org/resource/Église_Saint-Joseph-des-Nations,Église Saint-Joseph-des-Nations,2.37342,48.869,2
145,http://fr.dbpedia.org/resource/Église_Saint-Joseph-des-Épinettes,Église Saint-Joseph-des-Épinettes,2.32056,48.8936,2
146,http://fr.dbpedia.org/resource/Église_Saint-Martin-des-Champs_de_Paris,Église Saint-Martin-des-Champs de Paris,2.36279,48.8699,2
147,http://fr.dbpedia.org/resource/Église_Saint-Michel_de_Paris,Église Saint-Michel de Paris,2.3245,48.889,2
148,http://fr.dbpedia.org/resource/Église_Sainte-Claire_de_Paris,Église Sainte-Claire de Paris,2.39511,48.8888,1
149,http://fr.dbpedia.org/resource/Église_Saint-Eugène-Sainte-Cécile,Église Saint-Eugène-Sainte-Cécile,2.34714,48.8733,2
150,http://fr.dbpedia.org/resource/Chapelle_Saint-Louis_de_la_Salpêtrière,Chapelle Saint-Louis de la Salpêtrière,2.3618200000000003,48.8402,2
151,http://fr.dbpedia.org/resource/Église_Saint-André-des-Arts,Église Saint-André-des-Arts,2.34291,48.8531,1
152,http://fr.dbpedia.org/resource/Pont_Mirabeau,Pont Mirabeau,2.27639,48.8464,0
153,http://fr.dbpedia.org/resource/Église_Notre-Dame-de-Lorette_de_Paris,Église Notre-Dame-de-Lorette de Paris,2.33889,48.8764,1
154,http://fr.dbpedia.org/resource/Église_de_la_Sainte-Trinité_de_Paris,Église de la Sainte-Trinité de Paris,2.3315,48.8769,2
155,http://fr.dbpedia.org/resource/Chapelle_expiatoire,Chapelle expiatoire,2.32278,48.8736,2
156,http://fr.dbpedia.org/resource/Musée_de_l'Homme,Musée de l'Homme,2.28861,48.8628,0
157,http://fr.dbpedia.org/resource/Musée_national_de_la_Marine,Musée national de la Marine,2.2875,48.862,1
158,http://fr.dbpedia.org/resource/Pont_Rouelle,Pont Rouelle,2.28357,48.8523,2
159,http://fr.dbpedia.org/resource/Église_Saint-Denys-du-Saint-Sacrement,Église Saint-Denys-du-Saint-Sacrement,2.3652,48.86,2
160,http://fr.dbpedia.org/resource/Église_Saint-Jean_de_Montmartre,Église Saint-Jean de Montmartre,2.33788,48.8841,2
161,http://fr.dbpedia.org/resource/Basilique_Notre-Dame-du-Perpétuel-Secours,Basilique Notre-Dame-du-Perpétuel-Secours,2.38694,48.8614,2
162,http://fr.dbpedia.org/resource/Église_Notre-Dame-d'Auteuil,Église Notre-Dame-d'Auteuil,2.26936,48.8472,2
163,http://fr.dbpedia.org/resource/Église_Notre-Dame-des-Blancs-Manteaux,Église Notre-Dame-des-Blancs-Manteaux,2.35751,48.8588,2
164,http://fr.dbpedia.org/resource/Église_Saint-Jacques-du-Haut-Pas,Église Saint-Jacques-du-Haut-Pas,2.34139,48.8436,2
165,http://fr.dbpedia.org/resource/Église_Saint-Séverin,Église Saint-Séverin,2.34565,48.8521,2
166,http://fr.dbpedia.org/resource/Église_Sainte-Élisabeth-de-Hongrie,Église Sainte-Élisabeth-de-Hongrie,2.36081,48.86600000000001,2
167,http://fr.dbpedia.org/resource/Le_Pot_doré,Le Pot doré,2.35169,48.8604,3
168,http://fr.dbpedia.org/resource/Église_Saint-Louis-en-l'Île,Église Saint-Louis-en-l'Île,2.3576,48.8513,1
169,http://fr.dbpedia.org/resource/Basilique_Sainte-Clotilde_de_Paris,Basilique Sainte-Clotilde de Paris,2.31917,48.8583,2
170,http://fr.dbpedia.org/resource/Hôtel_Régina,Hôtel Régina,2.33204,48.8638,3
171,http://fr.dbpedia.org/resource/Maison_européenne_de_la_photographie,Maison européenne de la photographie,2.35913,48.855,1
172,http://fr.dbpedia.org/resource/Église_Saint-Joseph-Artisan_de_Paris,Église Saint-Joseph-Artisan de Paris,2.36753,48.8816,2
173,http://fr.dbpedia.org/resource/Église_Saint-Louis-d'Antin,Église Saint-Louis-d'Antin,2.3283,48.8745,2
174,http://fr.dbpedia.org/resource/Église_Saint-Nicolas-des-Champs,Église Saint-Nicolas-des-Champs,2.35367,48.8656,2
175,http://fr.dbpedia.org/resource/Cloître_et_église_des_Billettes,Cloître et église des Billettes,2.355,48.858,2
176,http://fr.dbpedia.org/resource/Église_Saint-Julien-le-Pauvre_de_Paris,Église Saint-Julien-le-Pauvre de Paris,2.34711,48.852,2
177,http://fr.dbpedia.org/resource/Église_évangélique_allemande_de_Paris,Église évangélique allemande de Paris,2.33111,48.8794,2
178,http://fr.dbpedia.org/resource/Shangri-La_Hotel_Paris,Shangri-La Hotel Paris,2.29323,48.8638,2
179,http://fr.dbpedia.org/resource/Église_réformée_de_l'Annonciation,Église réformée de l'Annonciation,2.28056,48.8619,2
180,http://fr.dbpedia.org/resource/Chapelle_du_Père-Lachaise,Chapelle du Père-Lachaise,2.3928700000000003,48.8612,2
181,http://fr.dbpedia.org/resource/Église_réformée_Saint-Jean,Église réformée Saint-Jean,2.30802,48.8575,2
182,http://fr.dbpedia.org/resource/Église_évangélique_de_la_Rédemption_de_Paris,Église évangélique de la Rédemption de Paris,2.33973,48.8738,2
183,http://fr.dbpedia.org/resource/Collégiale_Saint-Marcel_de_Paris,Collégiale Saint-Marcel de Paris,2.35273,48.8368,2
184,http://fr.dbpedia.org/resource/Temple_des_Batignolles,Temple des Batignolles,2.32205,48.8824,2
185,http://fr.dbpedia.org/resource/Église_Saint-Ambroise_de_Paris,Église Saint-Ambroise de Paris,2.37556,48.8611,1
186,http://fr.dbpedia.org/resource/Église_écossaise_de_Paris,Église écossaise de Paris,2.30764,48.8668,2
187,http://fr.dbpedia.org/resource/Viaduc_des_Arts,Viaduc des Arts,2.38125,48.8444,0
188,http://fr.dbpedia.org/resource/Musée_d'art_moderne_de_la_ville_de_Paris,Musée d'art moderne de la ville de Paris,2.29778,48.8644,1
189,http://fr.dbpedia.org/resource/Église_Saint-Médard_de_Paris,Église Saint-Médard de Paris,2.35028,48.8399,1
