,name,population,lat,lon
5780,APT,11.4,43.879393265,5.38921757843
5781,BRANTES,0.1,44.1853662846,5.3324742513
5782,CHATEAUNEUF-DU-PAPE,2.1,44.0595884031,4.82728435607
5783,L'ISLE-SUR-LA-SORGUE,18.9,43.913397592,5.05664277545
5784,METHAMIS,0.4,44.0126367285,5.25299930239
5785,FONTAINE-DE-VAUCLUSE,0.7000000000000001,43.9220820962,5.13125424344
5786,DOIX,0.8,46.3849492327,-0.806840287485
5787,FALLERON,1.5,46.8623928354,-1.70108938038
5788,LE POIRE-SUR-VELLUIRE,0.6000000000000001,46.4190919441,-0.910475769222
5789,PUYRAVAULT,0.6000000000000001,46.3653834101,-1.09115660367
5790,NOTRE-DAME-DE-RIEZ,1.9,46.7532179022,-1.8935292542
5791,SAINT-ETIENNE-DU-BOIS,1.9,46.8418481774,-1.59617737479
5792,TALMONT-SAINT-HILAIRE,6.8,46.475786445,-1.62751498166
5793,BERUGES,1.3,46.5555538326,0.202564421374
5794,BIARD,1.6,46.5859914233,0.297504952601
5795,CHAMPAGNE-SAINT-HILAIRE,0.9,46.3229827238,0.320405816347
5796,LA CHAUSSEE,0.2,46.8863544923,0.110583366084
5797,CHOUPPES,0.7000000000000001,46.8076034833,0.168441439384
5798,LAUTHIERS,0.1,46.6040213362,0.726653339198
5799,MAGNE,0.6000000000000001,46.3496002634,0.391444598255
5800,MOUSSAC,0.5,46.276159957,0.691938825774
5801,POUANCAY,0.2,47.08788601,-0.0810916620199
5802,SEVRES-ANXAUMONT,1.9,46.5739320338,0.46197050544
5803,USSEAU,0.7000000000000001,46.8867943192,0.494483523463
5804,VEZIERES,0.30000000000000004,47.0909836743,0.127562035571
5805,LA VILLEDIEU-DU-CLAIN,1.5,46.4559900008,0.390374880157
5806,CHAILLAC-SUR-VIENNE,1.1,45.8634763342,0.875471020076
5807,DOMPS,0.1,45.6554872653,1.71232934582
5808,FEYTIAT,5.9,45.8054368217,1.32945260238
5809,GLANGES,0.5,45.659742237,1.46090261076
5810,ROYERES,0.8,45.8513527828,1.43458779423
5811,SAINT-CYR,0.7000000000000001,45.8021449265,0.982111467463
5812,SAINT-GERMAIN-LES-BELLES,1.2,45.6049909453,1.48606057397
5813,DAMAS-ET-BETTEGNEY,0.4,48.2131764478,6.26183705745
5814,DAMBLAIN,0.30000000000000004,48.091128614,5.66870358714
5815,GERBAMONT,0.4,48.0034015569,6.76897818447
5816,LA HOUSSIERE,0.6000000000000001,48.2051817248,6.86143996065
5817,ISCHES,0.2,48.0173921353,5.82091215963
5818,LESSEUX,0.2,48.2821061489,7.08613438713
5819,MENARMONT,0.1,48.4181626654,6.64903014535
5820,MONCEL-SUR-VAIR,0.2,48.4246422681,5.70427543116
5821,POUXEUX,2.0,48.0951237995,6.56483709152
5822,LE PUID,0.1,48.3927228092,7.03919512713
5823,SAINT-STAIL,0.1,48.3781845866,7.08693862118
5824,LE THILLOT,3.7,47.8795029889,6.76927057164
5825,VILLERS,0.2,48.3051053835,6.1735092442
5826,ATHIE,0.2,47.5394434653,3.99227435299
5827,BRIENON-SUR-ARMANCON,3.1,48.0009924544,3.61784777108
5828,CHATEL-GERARD,0.30000000000000004,47.6281248856,4.10542157906
5829,CHENE-ARNOULT,0.1,47.9067815847,3.06077700998
5830,JOIGNY,10.4,48.0088550804,3.40980180815
5831,MOLESMES,0.2,47.6074096657,3.45720095368
5832,NEUVY-SAUTOUR,1.0,48.0446413017,3.78542965706
5833,LES ORMES,0.30000000000000004,47.8457217659,3.25863457163
5834,ORMOY,0.7000000000000001,47.9553960343,3.57454289298
5835,POILLY-SUR-THOLON,0.7000000000000001,47.8494315541,3.39947947458
5836,SAINT-MAURICE-AUX-RICHES-HOMMES,0.5,48.3293750857,3.49859430256
5837,SEIGNELAY,1.6,47.9021528321,3.59422336095
5838,SEMENTRON,0.1,47.6312784173,3.36183428197
5839,VILLON,0.1,47.8999233331,4.18645605887
5840,CHARMOIS,0.30000000000000004,47.5792626446,6.94147757264
5841,FOUSSEMAGNE,1.0,47.6377553885,6.99718798904
5842,GIROMAGNY,3.2,47.741048439,6.82264329531
5843,JONCHEREY,1.4,47.5329509014,7.01087011883
5844,ROUGEGOUTTE,1.0,47.7339603674,6.86245086381
5845,FONTENAY-LES-BRIIS,1.8,48.6107631779,2.16460955805
5846,FONTENAY-LE-VICOMTE,1.3,48.5468386132,2.40068041051
5847,LINAS,6.4,48.6255061941,2.25135348658
5848,MAISSE,2.7,48.3958941333,2.37009405843
5849,SAINT-CYR-SOUS-DOURDAN,1.0,48.5655061412,2.03782109729
5850,SAVIGNY-SUR-ORGE,37.1,48.684228392,2.34873862215
5851,TORFOU,0.30000000000000004,48.5320494268,2.23447204587
5852,YERRES,28.9,48.7157210712,2.49273020271
5853,GARCHES,18.3,48.8450113548,2.18665007789
5854,VILLENEUVE-LA-GARENNE,24.9,48.9364061917,2.32448995943
5855,LES LILAS,22.4,48.8819208939,2.419667821
5856,CACHAN,27.8,48.7916121646,2.33153313164
5857,VILLECRESNES,9.5,48.7208692486,2.53157741439
5858,EAUBONNE,23.9,48.9909940165,2.27800925488
5859,ERAGNY,16.7,49.0204587496,2.10136635847
5860,LIVILLIERS,0.4,49.1004574229,2.09462391064
5861,SAINT-OUEN-L'AUMONE,23.5,49.0441683455,2.12861303743
5862,SAINT-PRIX,7.4,49.0208224816,2.27015066493
5863,ANDERNOS-LES-BAINS,11.0,44.754520164,-1.08109347037
5864,ARCINS,0.4,45.0765827796,-0.70962789405
5865,BAZAS,4.7,44.4424533682,-0.212326795621
5866,BEYCHAC-ET-CAILLAU,2.0,44.8720986802,-0.371061505246
5867,BIGANOS,9.5,44.6611063153,-0.948829442283
5868,BLANQUEFORT,14.6,44.9231492741,-0.612268950301
5869,BLAYE,4.9,45.127899764,-0.669707092291
5870,CADAUJAC,4.7,44.7463102353,-0.529387094363
5871,CAMIAC-ET-SAINT-DENIS,0.4,44.7961983028,-0.292259095735
5872,LAGORCE,1.6,45.0781941491,-0.160779804845
5873,LAPOUYADE,0.5,45.1108151595,-0.286501093262
5874,LAROQUE,0.30000000000000004,44.6603681588,-0.305926644431
5875,LOUPIAC-DE-LA-REOLE,0.5,44.5412367139,-0.0440895943133
5876,MERIGNAS,0.30000000000000004,44.785315227,-0.0842235112543
5877,MONGAUZY,0.6000000000000001,44.5716886086,0.0260082761358
5878,MONPRIMBLANC,0.30000000000000004,44.6308462675,-0.255341056142
5879,MONTAGOUDIN,0.2,44.5808235972,0.00520946485379
5880,MOULIETS-ET-VILLEMARTIN,1.1,44.8332902441,-0.0217836463631
5881,PONDAURAT,0.4,44.5317947567,-0.0798688844488
5882,SAINT-LOUBERT,0.2,44.5533634868,-0.168857964399
5883,TIZAC-DE-CURTON,0.30000000000000004,44.8247322767,-0.242853466608
5884,AIGNE,0.30000000000000004,43.3255517298,2.79308395136
5885,CAMPAGNAN,0.5,43.5407744121,3.49239234848
5886,CEYRAS,1.1,43.6499208195,3.45967930935
5887,MEZE,10.7,43.4292981138,3.57774572973
5888,OLARGUES,0.6000000000000001,43.540135455,2.91772316116
5889,PINET,1.4,43.4090371213,3.51249503942
5890,POUZOLS,0.8,43.6204813753,3.50913792041
5891,SAINT-JEAN-DE-CUCULLES,0.4,43.7516512162,3.83370653974
5892,SAINT-JUST,2.8,43.6561845666,4.1118455055
5893,SAINT-MICHEL,0.1,43.8408209485,3.40636511329
5894,SAINT-THIBERY,2.4,43.3927611076,3.4008093198
5895,LA BAUSSAINE,0.6000000000000001,48.3125973519,-1.89690518191
5896,BRIE,0.8,47.9511752369,-1.55057030783
5897,CHATEAUNEUF-D'ILLE-ET-VILAINE,1.2,48.5578928672,-1.92925036505
5898,CHERRUEIX,1.2,48.5953506837,-1.7146028897
5899,ETRELLES,2.5,48.0697223278,-1.21606173712
5900,LIVRE-SUR-CHANGEON,1.6,48.2273048831,-1.34883997825
5901,SAINT-AUBIN-DU-PAVAIL,0.7000000000000001,48.0416999563,-1.45944428687
5902,SAINTE-MARIE,2.2,47.6935116851,-2.01321068932
5903,LA VILLE-ES-NONAIS,1.0,48.5488601096,-1.95172640786
5904,AIGURANDE,1.6,46.455684191,1.83976972145
5905,BAZAIGES,0.2,46.4844280424,1.5276226501
5906,BRIANTES,0.6000000000000001,46.5505241827,2.02422131668
5907,CHAILLAC,1.1,46.4260014616,1.2915620907
5908,FREDILLE,0.1,47.001803975,1.47736111614
5909,LANGE,0.30000000000000004,47.0739529202,1.50748224415
5910,LE MENOUX,0.5,46.5579151463,1.57409340054
5911,MERIGNY,0.6000000000000001,46.6307715976,0.932899384485
5912,VOUILLON,0.30000000000000004,46.8199826355,1.9132066864
5913,AVON-LES-ROCHES,0.5,47.1830390826,0.459616405273
5914,BEAULIEU-LES-LOCHES,1.7000000000000002,47.1281892877,1.02294110179
5915,CERE-LA-RONDE,0.4,47.2539221979,1.1815724802
5916,ESVRES,4.5,47.2932820552,0.79068276272
5917,LUYNES,5.0,47.4114770179,0.542304378191
5918,LE PETIT-PRESSIGNY,0.30000000000000004,46.9099746457,0.917102483604
5919,PREUILLY-SUR-CLAISE,1.1,46.8500029976,0.930585707169
5920,SAINT-BAULD,0.2,47.1748289396,0.839355106635
5921,VILLEPERDUE,1.0,47.1974342509,0.638407189109
5922,BEAUREPAIRE,4.6,45.3365279901,5.04348562581
5923,CHASSIGNIEU,0.2,45.501095883,5.51287218858
5924,LA COMBE-DE-LANCEY,0.7000000000000001,45.1978039012,5.91875544895
5925,COURTENAY,1.2,45.7362411824,5.3922316771
5926,LES EPARRES,0.9,45.5380944764,5.29246902351
5927,MARCIEU,0.1,44.9175217316,5.69553334662
5928,MOISSIEU-SUR-DOLON,0.7000000000000001,45.3908938983,4.98729399155
5929,SAINT-JEAN-D'AVELANNE,0.9,45.5079774289,5.66725503833
5930,SAINT-PAUL-DE-VARCES,2.1,45.0648676926,5.63101144999
5931,SAINT-PIERRE-DE-MEAROZ,0.1,44.8743730954,5.8195714854
5932,SAINT-SAUVEUR,1.9,45.1455683904,5.34488906233
5933,TECHE,0.5,45.1776772771,5.37590743872
5934,TRAMOLE,0.5,45.5136127414,5.26771625978
5935,VENOSC,0.8,44.9729915456,6.10806519149
5936,BEFFIA,0.1,46.5315651436,5.54829278779
5937,BRACON,0.30000000000000004,46.9256272441,5.86757188108
5938,LES CHALESMES,0.1,46.6920276055,6.02602567308
5939,CHARNOD,0.0,46.3372486157,5.49365223765
5940,COURLAOUX,1.0,46.6694520389,5.44937543437
5941,LADOYE-SUR-SEILLE,0.1,46.7668743064,5.68304960571
5942,MEUSSIA,0.4,46.4947553205,5.73946111468
5943,MIGNOVILLARD,0.6000000000000001,46.7758072369,6.14394186083
5944,MONTIGNY-LES-ARSURES,0.30000000000000004,46.9378384103,5.77619784355
5945,LE PETIT-MERCEY,0.1,47.1961202234,5.74312951323
5946,RIX,0.1,46.7622805418,6.05502144561
5947,ROTHONAY,0.1,46.515255602,5.52762290044
5948,SERRE-LES-MOULIERES,0.2,47.2058304341,5.61405890901
5949,TOURMONT,0.5,46.8662991195,5.66636250629
5950,VAUDREY,0.4,46.9662782086,5.62672865692
5951,AURICE,0.6000000000000001,43.8029933289,-0.598930696866
5952,BAHUS-SOUBIRAN,0.4,43.6728345213,-0.345658334641
5953,BIAS,0.7000000000000001,44.1347298395,-1.22934507034
5954,CAUNEILLE,0.8,43.5612550673,-1.0641894945
5955,FARGUES,0.30000000000000004,43.7251767308,-0.451258417068
5956,LE FRECHE,0.4,43.92543698,-0.244737215406
5957,LARRIVIERE-SAINT-SAVIN,0.6000000000000001,43.7552492766,-0.424559880021
5958,MORGANX,0.2,43.6038610111,-0.572539507338
5959,POYARTIN,0.7000000000000001,43.6881465627,-0.865094526104
5960,PUJO-LE-PLAN,0.6000000000000001,43.8618194805,-0.342281346691
5961,RENUNG,0.5,43.7467796821,-0.368876062066
5962,SAINT-ANDRE-DE-SEIGNANX,1.5,43.5655733874,-1.35841255114
5963,SAINT-BARTHELEMY,0.4,43.5201160694,-1.33110280888
5964,LE VIGNAU,0.5,43.7817456803,-0.287331140578
5965,CONTRES,3.4,47.4210455026,1.43621364655
5966,CORMENON,0.7000000000000001,47.962055026,0.907252808617
5967,PIERREFITTE-SUR-SAULDRE,0.8,47.5270515255,2.12726759593
5968,RUAN-SUR-EGVONNE,0.1,48.0144840391,1.13649766481
5969,LE TEMPLE,0.2,47.9312855723,0.933806688391
5970,VILLAVARD,0.1,47.7519622395,0.904582155249
5971,APINAC,0.4,45.3913756385,3.99457780325
5972,COLOMBIER,0.30000000000000004,45.3540411435,4.59395914999
5973,MARCLOPT,0.5,45.6639852846,4.22116537367
5974,MARLHES,1.4,45.2930506564,4.39678475293
5975,NERONDE,0.5,45.8360580562,4.23058831333
5976,PELUSSIN,3.5,45.4230806352,4.65991656851
5977,POUILLY-LES-FEURS,1.2,45.8008382114,4.23299692399
5978,SAINT-MARTIN-D'ESTREAUX,0.9,46.2089488528,3.81781028236
5979,CHAMBEZON,0.1,45.3818265401,3.24008015302
5980,COUBON,3.1,44.9998083728,3.92720931438
5981,FELINES,0.30000000000000004,45.2648012481,3.7529763308
5982,FRUGIERES-LE-PIN,0.1,45.2712815558,3.49959793979
5983,SAINT-AUSTREMOINE,0.1,45.1191226529,3.35731362857
5984,SAINT-JEAN-DE-NAY,0.4,45.0653883769,3.68972683982
5985,SAINT-JEURES,0.9,45.1042127113,4.21151710813
5986,VIEILLE-BRIOUDE,1.2,45.2509891916,3.40398248919
5987,JUIGNE-DES-MOUTIERS,0.30000000000000004,47.689317272,-1.21237889264
5988,MARSAC-SUR-DON,1.4,47.5923270414,-1.69651775245
5989,MONNIERES,1.9,47.1202035218,-1.34924956417
5990,LE POULIGUEN,5.0,47.2716208982,-2.43210265977
5991,REMOUILLE,1.7000000000000002,47.0385516844,-1.38749002799
5992,SAINT-LUMINE-DE-CLISSON,1.9,47.0796411393,-1.36298171094
5993,LA ROCHE-BLANCHE,1.1,47.4377425248,-1.14429842548
5994,AULNAY-LA-RIVIERE,0.5,48.2087279915,2.3732598732
5995,BATILLY-EN-GATINAIS,0.4,48.0832267087,2.36953010916
5996,BAZOCHES-SUR-LE-BETZ,0.9,48.1323472577,2.99028877216
5997,EGRY,0.30000000000000004,48.1008974565,2.44089841893
5998,MAREAU-AUX-BOIS,0.6000000000000001,48.0983163957,2.19061248638
5999,MELLEROY,0.5,47.8880039489,2.96021631597
6000,ROUVRAY-SAINTE-CROIX,0.1,48.0566296755,1.73556462334
6001,SAINT-JEAN-DE-LA-RUELLE,16.6,47.9116141172,1.87108144709
6002,SERMAISES,1.6,48.2977181828,2.20317765493
6003,THIMORY,0.7000000000000001,47.9255273898,2.59448373377
6004,ALVIGNAC,0.7000000000000001,44.8338975947,1.68546472783
6005,COURS,0.30000000000000004,44.5237046868,1.53038009913
6006,NADILLAC,0.1,44.5639146169,1.51053421394
6007,SAULIAC-SUR-CELE,0.1,44.5227418077,1.71784528789
6008,SONAC,0.1,44.6924652342,1.85472288011
6009,LE VIGAN,1.5,44.7394789138,1.45239554217
6010,SAINT-PIERRE-LAFEUILLE,0.4,44.5174745884,1.45454544343
6011,AGNAC,0.4,44.640821375,0.382742954809
6012,BEAUVILLE,0.6000000000000001,44.2747735697,0.896478238641
6013,BOURGOUGNAGUE,0.30000000000000004,44.6190672361,0.419708136105
6014,LABRETONIE,0.2,44.4898181572,0.372672787599
6015,LAUSSOU,0.30000000000000004,44.576580457,0.779457385145
6016,MONCAUT,0.5,44.1440174531,0.496996373302
6017,MONTAGNAC-SUR-LEDE,0.30000000000000004,44.5376312229,0.847318852557
6018,VILLENEUVE-SUR-LOT,23.5,44.4251092866,0.742526167632
6019,LE BUISSON,0.2,44.6289447122,3.22357816109
6020,LE MASSEGROS,0.30000000000000004,44.2937484234,3.15910137508
6021,MOLEZON,0.1,44.2188601955,3.69509468816
6022,LE ROZIER,0.1,44.1953326945,3.21846877697
6023,SAINT-LEGER-DU-MALZIEU,0.2,44.8986893937,3.31608500848
6024,SAINT-SAUVEUR-DE-PEYRE,0.30000000000000004,44.652810778,3.2885496609
6025,ARMAILLE,0.30000000000000004,47.7134820734,-1.137864787
6026,BEAUFORT-EN-VALLEE,6.3,47.4363863926,-0.206986791966
6027,BEAULIEU-SUR-LAYON,1.4,47.3187109536,-0.600035399851
6028,BLOU,1.0,47.3630441484,-0.0536103057427
6029,CHAMPTOCEAUX,2.3,47.3218941947,-1.26053581871
6030,COURCHAMPS,0.5,47.1979795886,-0.157247285018
6031,FENEU,2.2,47.5840201404,-0.600831621131
6032,NOYANT,1.9,47.5070164198,0.109706678066
6033,SAINT-JEAN-DES-MAUVRETS,1.8,47.3849442681,-0.460307336678
6034,SAINT-MARTIN-DE-LA-PLACE,1.2,47.3188388032,-0.137613576826
6035,SAINT-MARTIN-DU-BOIS,0.9,47.69876152,-0.73599285508
6036,VERNOIL-LE-FOURRIER,1.3,47.3961591368,0.097374002532
6037,BACILLY,0.9,48.7041130742,-1.43259564211
6038,BARNEVILLE-CARTERET,2.3,49.3804461853,-1.77027682978
6039,BIEVILLE,0.2,49.0736562042,-0.889084336461
6040,CANVILLE-LA-ROCQUE,0.1,49.3468037124,-1.63643708504
6041,CHERENCE-LE-HERON,0.4,48.7990064942,-1.20150339544
6042,COUDEVILLE-SUR-MER,0.9,48.8735234655,-1.52424564985
6043,CRETTEVILLE,0.2,49.3415615013,-1.39364185361
6044,DIGULLEVILLE,0.30000000000000004,49.691054091,-1.85876194612
6045,DONVILLE-LES-BAINS,3.3,48.8508414617,-1.57315135089
6046,L'ETANG-BERTRAND,0.4,49.4724529021,-1.57060708734
6047,FLOTTEMANVILLE-HAGUE,0.9,49.6183451491,-1.71707810029
6048,GOLLEVILLE,0.2,49.4387094084,-1.51369309832
6049,GOUVETS,0.30000000000000004,48.928521643,-1.09363899793
6050,LA HAYE-DU-PUITS,1.7000000000000002,49.2835142105,-1.53943989107
6051,HEMEVEZ,0.2,49.4623918009,-1.43528849976
6052,MUNEVILLE-SUR-MER,0.4,48.9364819167,-1.48702600548
6053,PLOMB,0.4,48.7366332099,-1.30896387724
6054,SAINT-AUBIN-DU-PERRON,0.2,49.1531494774,-1.37994678052
6055,SAINT-NICOLAS-DE-PIERREPONT,0.30000000000000004,49.3204768919,-1.58266376948
6056,SAVIGNY-LE-VIEUX,0.4,48.5195591779,-1.02472837695
6057,SURVILLE,0.2,49.2829104715,-1.63994547479
6058,VIERVILLE,0.0,49.351803168,-1.2339984877
6059,ALLIANCELLES,0.1,48.8033869619,4.87418519758
6060,BEAUNAY,0.1,48.8767550463,3.88535038911
6061,BETHON,0.30000000000000004,48.6143489927,3.61217905941
6062,BLESME,0.2,48.7322244042,4.77715801079
6063,CHATILLON-SUR-MARNE,0.7000000000000001,49.1032018844,3.76590199588
6064,COURMAS,0.2,49.1889586184,3.9120738875
6065,ECURY-LE-REPOS,0.1,48.8085024476,4.02740679239
6066,FAVRESSE,0.2,48.719129687,4.71728407757
6067,HERMONVILLE,1.3,49.3318496346,3.9143354087
6068,HOURGES,0.1,49.281019544,3.77065706879
6069,ISLE-SUR-MARNE,0.1,48.6453011796,4.6872585742
6070,MONCETZ-L'ABBAYE,0.1,48.6489508753,4.66277584236
6071,ORBAIS-L'ABBAYE,0.6000000000000001,48.9434307489,3.69982605989
6072,ROUFFY,0.1,48.9442844543,4.09038782139
6073,SACY,0.4,49.1981336193,3.95292346407
6074,SAINT-OUEN-DOMPROT,0.2,48.6138855668,4.39297037267
6075,SOUDRON,0.30000000000000004,48.8328002637,4.19908676708
6076,SORIO,0.1,42.5778173926,9.24430317014
6077,STAZZONA,0.0,42.379383324,9.37520653497
6078,SANTA-LUCIA-DI-MORIANI,1.2,42.3840957627,9.51068685295
6079,ZILIA,0.30000000000000004,42.5186011027,8.90376320006
6080,CAVEIRAC,3.8,43.8338668617,4.2678579617
6081,CHAMBON,0.30000000000000004,44.3064594979,4.01942334563
6082,CODOLET,0.7000000000000001,44.1274492778,4.70097099002
6083,DOMAZAN,0.9,43.9372823194,4.6563619676
6084,GAGNIERES,1.1,44.315356746,4.12257109543
6085,GAUJAC,1.0,44.0759473205,4.57117388121
6086,MONTEILS,0.6000000000000001,44.0893365296,4.18124085766
6087,MONTIGNARGUES,0.6000000000000001,43.9318429657,4.20663063172
6088,SAINT-ANDRE-D'OLERARGUES,0.4,44.1653858318,4.4963265641
6089,SAINT-MAXIMIN,0.7000000000000001,43.9881019257,4.45516450439
6090,SALINDRES,3.1,44.1650140999,4.16135836746
6091,SANILHAC-SAGRIES,0.9,43.9548767362,4.4196061912
6092,SERNHAC,1.6,43.9119026242,4.56096710639
6093,VERGEZE,4.2,43.7375360363,4.23360990528
6094,AUTERIVE,9.1,43.3595991576,1.47742796554
6095,BELESTA-EN-LAURAGAIS,0.1,43.4395844562,1.83164556128
6096,BOUZIN,0.1,43.1908302921,0.883064615225
6097,BRUGUIERES,5.0,43.7271508931,1.40915818124
6098,CAUJAC,0.7000000000000001,43.2953977811,1.45851847854
6099,DONNEVILLE,1.0,43.4727663351,1.55123674393
6100,EOUX,0.1,43.2774587805,0.882334397451
6101,ESPANES,0.30000000000000004,43.4509538019,1.4870137127
6102,GARDOUCH,1.3,43.3848367131,1.67826808704
6103,HUOS,0.5,43.0693636592,0.6001814706
6104,LANTA,1.6,43.561512681,1.66802980553
6105,LEVIGNAC,2.1,43.6593918197,1.20389227339
6106,LE PIN-MURELET,0.2,43.3973997258,1.02131338284
6107,SAINT-LARY-BOUJEAN,0.1,43.2218813039,0.740007283521
6108,TOULOUSE,440.2,43.5963814303,1.43167293364
6109,TOULOUSE,440.2,43.5963814303,1.43167293364
6110,VERDON,0.2,48.9498449588,3.62063247963
6111,LA VEUVE,0.6000000000000001,49.0370630593,4.33427822759
6112,VIRGINY,0.1,49.1672610952,4.7587997797
6113,AILLIANVILLE,0.2,48.3333027636,5.48294419471
6114,AUTIGNY-LE-GRAND,0.2,48.4719385669,5.14870838264
6115,BLAISY,0.1,48.1733254707,5.01063806969
6116,BLECOURT,0.1,48.3799023139,5.08188668024
6117,BRENNES,0.1,47.7980886975,5.28308639281
6118,CHAMPIGNY-LES-LANGRES,0.4,47.8953588704,5.34704113965
6119,COLMIER-LE-HAUT,0.1,47.7863345069,4.98805196449
6120,CURMONT,0.0,48.2556964438,4.95172366017
6121,HARREVILLE-LES-CHANTEURS,0.30000000000000004,48.2669962236,5.62077184704
6122,LEURVILLE,0.1,48.3369321376,5.3802826598
6123,LOUVIERES,0.1,48.0280199419,5.28378758426
6124,MUSSEY-SUR-MARNE,0.30000000000000004,48.3790388875,5.12685701678
6125,OSNE-LE-VAL,0.30000000000000004,48.4981170566,5.20118415597
6126,PLESNOY,0.1,47.892875539,5.49151963209
6127,POINSON-LES-FAYL,0.2,47.7498603171,5.60394451287
6128,POINSON-LES-NOGENT,0.2,47.9916180616,5.37946091532
6129,SAINT-BROINGT-LES-FOSSES,0.2,47.7136962549,5.26813340342
6130,SAINT-LOUP-SUR-AUJON,0.2,47.8798017799,5.07916418859
6131,TREIX,0.2,48.1414838273,5.21369102942
6132,VAILLANT,0.1,47.7152758836,5.15527857753
6133,VALLERET,0.0,48.4875952404,5.01041992627
6134,AMBRIERES-LES-VALLEES,2.8,48.4227200634,-0.624160085775
6135,LA BAZOUGE-DE-CHEMERE,0.5,48.007363424,-0.504663561789
6136,CHAMPEON,0.6000000000000001,48.355940269,-0.513101128528
6137,CHARCHIGNE,0.5,48.4142784855,-0.407005787666
6138,CHATRES-LA-FORET,0.8,48.1242760809,-0.417110386076
6139,FROMENTIERES,0.8,47.8718387269,-0.667772720385
6140,HERCE,0.30000000000000004,48.4229725052,-0.860571595419
6141,MEE,0.2,47.8016835943,-0.865499945684
6142,MONTAUDIN,0.9,48.3809154323,-0.97983082547
6143,PREAUX,0.2,47.9370817742,-0.464953364883
6144,RAVIGNY,0.2,48.4424919751,-0.0682909455819
6145,SAINT-OUEN-DES-TOITS,1.7000000000000002,48.1425474962,-0.892808198068
6146,ATTON,0.8,48.892928495,6.11100019961
6147,BONVILLER,0.2,48.62740859,6.49547156004
6148,DONCOURT-LES-LONGUYON,0.30000000000000004,49.442470433,5.71492699523
6149,GERBEVILLER,1.4,48.4934294526,6.51089844698
6150,LEBEUVILLE,0.2,48.4342739169,6.241134065
6151,MAGNIERES,0.30000000000000004,48.4441780874,6.56579108633
6152,MALZEVILLE,8.1,48.7218421978,6.18996136017
6153,MOIVRONS,0.5,48.8281038737,6.24784004204
6154,PARUX,0.1,48.5418719546,6.92113497047
6155,REMBERCOURT-SUR-MAD,0.2,48.9851155798,5.90361841528
6156,SAULXEROTTE,0.1,48.4728000133,5.9334120785
6157,THUMEREVILLE,0.1,49.2035423546,5.80624858651
6158,VENEY,0.1,48.4607558773,6.8136260434
6159,VILLE-EN-VERMOIS,0.6000000000000001,48.6194878128,6.24428854524
6160,VITREY,0.2,48.4936169662,6.04249866428
6161,VITRIMONT,0.4,48.5905577157,6.44238362199
6162,VITTONVILLE,0.1,48.9707772906,6.05981349899
6163,BEHONNE,0.7000000000000001,48.7984377932,5.17542175052
6164,BILLY-SOUS-MANGIENNES,0.4,49.3230881619,5.56172937909
6165,BRABANT-LE-ROI,0.2,48.8537761275,4.98106135604
6166,BRANDEVILLE,0.2,49.3922832005,5.30458987886
6167,DOMBASLE-EN-ARGONNE,0.4,49.1446409597,5.19544889955
6168,FAINS-VEEL,2.3,48.779817337,5.11255044282
6169,HAIRONVILLE,0.6000000000000001,48.6878011778,5.09026737297
6170,GEVILLE,0.6000000000000001,48.7799328844,5.70340084835
6171,MOGEVILLE,0.1,49.2438999043,5.53947409518
6172,NANCOIS-LE-GRAND,0.1,48.7139239344,5.39257246773
6173,REFFROY,0.1,48.6261033324,5.47057526455
6174,REMOIVILLE,0.2,49.4374801225,5.37609892461
6175,SENONCOURT-LES-MAUJOUY,0.1,49.0585412777,5.34394200098
6176,SIVRY-LA-PERCHE,0.30000000000000004,49.1391427258,5.26052651476
6177,WISEPPE,0.1,49.4607454359,5.16493375894
6178,BERRIC,1.6,47.6385230566,-2.52752927952
6179,LE FAOUET,2.9,48.048735927,-3.50863192945
6180,GOURHEL,0.6000000000000001,47.9391748838,-2.35828875195
6181,HENNEBONT,15.1,47.807556604,-3.26971559866
6182,LOCMARIA,0.8,47.3019658435,-3.10628601643
6183,PONT-SCORFF,3.2,47.839096749,-3.41967999137
6184,SAINT-SERVANT,0.8,47.89876779,-2.5120013112
6185,SAINT-THURIAU,1.9,48.0165458217,-2.94330344486
6186,TAUPONT,2.1,47.9622874981,-2.44276588766
6187,BASSING,0.1,48.8728450421,6.80064100992
6188,BETTING,0.9,49.1299695233,6.81296157618
6189,BLANCHE-EGLISE,0.1,48.7896924974,6.67659797693
6190,BLIES-GUERSVILLER,0.6000000000000001,49.1441438381,7.09494961773
6191,CHESNY,0.5,49.0524150036,6.24363224216
6192,COURCELLES-SUR-NIED,1.0,49.0571624727,6.30773670444
6193,HARGARTEN-AUX-MINES,1.1,49.2213146736,6.60477300575
6194,HESSE,0.6000000000000001,48.6876193264,7.05195872766
6195,LINDRE-HAUTE,0.1,48.8192716057,6.75638052646
6196,MEGANGE,0.2,49.2240160777,6.43649768125
6197,MONCHEUX,0.1,48.9466807174,6.33617668606
6198,OTTONVILLE,0.4,49.2161203101,6.52231246205
6199,ROZERIEULLES,1.4,49.1190149736,6.05282881166
6200,THICOURT,0.1,48.9917121202,6.56000990403
6201,VARIZE,0.5,49.1254107578,6.44934014942
6202,VOIMHAUT,0.30000000000000004,49.026429553,6.4205093614
6203,WOIPPY,12.7,49.1638098271,6.15770213219
6204,CHEVROCHES,0.1,47.4447632015,3.54472363708
