,city,lat,lng,country,iso2,admin,capital,population,population_proper
187,Ba Đồn,17.753527,106.423547,Vietnam,VN,Quảng Bình,minor,,
188,Biên Hòa,10.944689,106.824317,Vietnam,VN,Đồng Nai,admin,,
189,Hưng Yên,20.646366,106.05112,Vietnam,VN,Hưng Yên,admin,,
190,Thủ Thừa,10.602317,106.402073,Vietnam,VN,Long An,minor,,
191,Hồ Xá,17.068362,107.005198,Vietnam,VN,Quảng Trị,minor,,
192,Thị Trấn Bảo Lạc,22.949239000000002,105.68046000000001,Vietnam,VN,Cao Bằng,minor,,
193,Kiên Lương,10.286239,104.646159,Vietnam,VN,Kiến Giang,minor,,
194,Quốc Oai,20.990187,105.640876,Vietnam,VN,Hà Nội,minor,,
195,Thị Trấn Xuân Hoà,22.902427,106.077366,Vietnam,VN,Cao Bằng,minor,,
196,Thiên Tồn,20.299047,105.951976,Vietnam,VN,Ninh Bình,minor,,
197,Liên Hương,11.227613999999999,108.72366399999999,Vietnam,VN,Bình Thuận,minor,,
198,Hương Trà,16.525395,107.475501,Vietnam,VN,Thừa Thiên-Huế,minor,,
199,Hòa Mạc,20.641726000000002,105.989001,Vietnam,VN,Hà Nam,minor,,
200,Tri Tôn,10.420202,105.00073300000001,Vietnam,VN,An Giang,minor,,
201,Nghi Xuân,18.662059,105.75574499999999,Vietnam,VN,Hà Tĩnh,minor,,
202,Thứ Mười Một,9.611445,104.946502,Vietnam,VN,Kiến Giang,minor,,
203,Chợ Mới,10.551234,105.40440600000001,Vietnam,VN,An Giang,minor,,
204,Chợ Lách,10.260322,106.118918,Vietnam,VN,Bến Tre,minor,,
205,Bắc Ninh,21.18608,106.076315,Vietnam,VN,Bắc Ninh,admin,,
206,Kon Dơng,14.038863000000001,108.25011299999998,Vietnam,VN,Gia Lai,minor,,
207,Tân Phú,11.272209,107.43654699999999,Vietnam,VN,Đồng Nai,minor,,
208,Quận Mười Một,10.763829,106.643552,Vietnam,VN,Hồ Chí Minh,minor,,
209,Quận Mười,10.768234,106.666324,Vietnam,VN,Hồ Chí Minh,minor,,
210,Quận Tân Phú,10.783786,106.63703999999998,Vietnam,VN,Hồ Chí Minh,minor,,
211,Quận Ba,10.774942999999999,106.68628000000001,Vietnam,VN,Hồ Chí Minh,minor,,
212,Quận Bình Thạnh,10.803251,106.696665,Vietnam,VN,Hồ Chí Minh,minor,,
213,Kim Tân,20.130533,105.674535,Vietnam,VN,Thanh Hóa,minor,,
214,Ngô Đồng,20.282961,106.443473,Vietnam,VN,Nam Định,minor,,
215,Mù Cang Chải,21.851254,104.08954,Vietnam,VN,Yên Bái,minor,,
216,Thị Trấn Nguyên Bình,22.649952,105.959845,Vietnam,VN,Cao Bằng,minor,,
217,Tánh Linh,11.084206,107.68095,Vietnam,VN,Bình Thuận,minor,,
218,Đắk Mâm,12.457886,107.86246100000001,Vietnam,VN,Đắk Nông,minor,,
219,Thành Phố Cao Bằng,22.665678,106.25785800000001,Vietnam,VN,Cao Bằng,admin,,
220,Vĩnh Trụ,20.560195,106.028121,Vietnam,VN,Hà Nam,minor,,
221,Phước Dân,11.526956,108.92995800000001,Vietnam,VN,Ninh Thuận,minor,,
222,Tứ Kỳ,20.819141000000002,106.40661399999999,Vietnam,VN,Hải Dương,minor,,
223,Tân Châu,11.552017,106.172454,Vietnam,VN,Tây Ninh,minor,,
224,Mường Xén,19.397954000000002,104.152392,Vietnam,VN,Nghệ An,minor,,
225,Sông Thao,21.421304,105.133744,Vietnam,VN,Phú Thọ,minor,,
226,Phú Vang,16.439107999999997,107.714376,Vietnam,VN,Thừa Thiên-Huế,minor,,
227,Hải Lăng,16.693474,107.251245,Vietnam,VN,Quảng Trị,minor,,
228,Núi Sập,10.264778999999999,105.26675800000001,Vietnam,VN,An Giang,minor,,
229,Mỏ Cày,10.133124,106.33518899999999,Vietnam,VN,Bến Tre,minor,,
230,Trâu Quỳ,21.019507,105.936935,Vietnam,VN,Hà Nội,minor,,
231,Đình Lập,21.546329999999998,107.098125,Vietnam,VN,Lạng Sơn,minor,,
232,Tam Kỳ,15.573642000000001,108.474026,Vietnam,VN,Quảng Nam,admin,,
233,Thị Trấn Thuận Châu,21.438579999999998,103.689932,Vietnam,VN,Sơn La,minor,,
234,Thị Trấn Thông Nông,22.784098999999998,105.983201,Vietnam,VN,Cao Bằng,minor,,
235,Krông Năng,12.951698,108.34425,Vietnam,VN,Đắk Lắk,minor,,
236,Thanh Ba,21.498804999999997,105.141038,Vietnam,VN,Phú Thọ,minor,,
237,Yên Châu,21.045842,104.301006,Vietnam,VN,Sơn La,minor,,
238,Vinh,18.673365,105.69231699999999,Vietnam,VN,Nghệ An,admin,,
239,Sơn Tịnh,15.158558,108.79581599999999,Vietnam,VN,Quảng Ngãi,minor,,
240,Rạch Giá,10.012447,105.080913,Vietnam,VN,Kiến Giang,admin,,
241,Thanh Sơn,21.198669,105.178921,Vietnam,VN,Phú Thọ,minor,,
242,Thuận Nam,10.850039,107.87863999999999,Vietnam,VN,Bình Thuận,minor,,
243,Vĩnh Lộc,20.054385,105.615675,Vietnam,VN,Thanh Hóa,minor,,
244,Vạn Giã,12.692028,109.220688,Vietnam,VN,Khánh Hòa,minor,,
245,Bến Lức,10.636399,106.49103600000001,Vietnam,VN,Long An,minor,,
246,Châu Thành,9.700703,105.902023,Vietnam,VN,Sóc Trăng,minor,,
247,Nhơn Trạch,10.722936,106.88341100000001,Vietnam,VN,Đồng Nai,minor,,
248,Thới Lai,10.065217,105.558626,Vietnam,VN,Cần Thơ,minor,,
249,Buôn Trấp,12.484783,108.02982,Vietnam,VN,Đắk Lắk,minor,,
250,M’Đrăk,12.74624,108.742805,Vietnam,VN,Đắk Lắk,minor,,
251,Thanh Khê,16.070598999999998,108.19102099999999,Vietnam,VN,Đà Nẵng,minor,,
252,Xuân Trường,20.292273,106.33274499999999,Vietnam,VN,Nam Định,minor,,
253,Cần Giuộc,10.608571000000001,106.671345,Vietnam,VN,Long An,minor,,
254,Cần Đước,10.509659,106.603078,Vietnam,VN,Long An,minor,,
255,Krông Klang,16.689058,106.88739699999999,Vietnam,VN,Quảng Trị,minor,,
256,Sóc Sơn,21.257820000000002,105.84894299999999,Vietnam,VN,Hà Nội,minor,,
257,Liên Quan,21.057229,105.579191,Vietnam,VN,Hà Nội,minor,,
258,Phong Thổ,22.544328,103.297765,Vietnam,VN,Lai Châu,minor,,
259,Bát Xát,22.543109,103.889887,Vietnam,VN,Lào Cai,minor,,
260,Dĩ An,10.906818,106.769396,Vietnam,VN,Bình Dương,minor,,
261,Vĩnh Hưng,10.890667,105.78495,Vietnam,VN,Long An,minor,,
262,Bình Đại,10.189644,106.69149399999999,Vietnam,VN,Bến Tre,minor,,
263,Vôi,21.355217,106.26150200000001,Vietnam,VN,Bắc Giang,minor,,
264,Tân Túc,10.695412,106.59128100000001,Vietnam,VN,Hồ Chí Minh,minor,,
265,Tân Phú,11.451193,106.86811200000001,Vietnam,VN,Bình Phước,minor,,
266,Cổ Phúc,21.75585,104.82768399999999,Vietnam,VN,Yên Bái,minor,,
267,Tầm Vu,10.441137,106.467927,Vietnam,VN,Long An,minor,,
268,Phúc Yên,21.236954,105.704831,Vietnam,VN,Vĩnh Phúc,minor,,
269,Cổ Lễ,20.32336,106.26583799999999,Vietnam,VN,Nam Định,minor,,
270,Thị Trấn Trạm Tấu,21.466594,104.379657,Vietnam,VN,Yên Bái,minor,,
271,Trà My,15.33965,108.22065400000001,Vietnam,VN,Quảng Nam,minor,,
272,Kim Sơn,19.604094,104.91903300000001,Vietnam,VN,Nghệ An,minor,,
