,Unnamed: 0,admin,capital,city,country,iso2,lat,lng,population,population_proper,ranks,continent_code,continent
219,219,Viet Nam,admin,Thành Phố Cao Bằng,Vietnam,VN,22.665678,106.257858,0.0,,7566,AS,Asie
232,232,Viet Nam,admin,Tam Kỳ,Vietnam,VN,15.573642,108.474026,0.0,,7374,AS,Asie
238,238,Viet Nam,admin,Vinh,Vietnam,VN,18.673365,105.692317,0.0,,7380,AS,Asie
240,240,Viet Nam,admin,Rạch Giá,Vietnam,VN,10.012447,105.080913,0.0,,7381,AS,Asie
295,295,Viet Nam,admin,Vĩnh Long,Vietnam,VN,10.253692,105.972201,0.0,,7438,AS,Asie
317,317,Viet Nam,admin,Thành Phố Hạ Long,Vietnam,VN,20.950452,107.073361,0.0,,7460,AS,Asie
340,340,Viet Nam,admin,Vĩnh Yên,Vietnam,VN,21.308909,105.604894,0.0,,7414,AS,Asie
353,353,Viet Nam,admin,Mỹ Tho,Vietnam,VN,10.360045,106.35996000000002,0.0,,7422,AS,Asie
368,368,Viet Nam,admin,Đồng Hới,Vietnam,VN,17.468848,106.622264,0.0,,7783,AS,Asie
377,377,Viet Nam,admin,Vị Thanh,Vietnam,VN,9.784492,105.470123,0.0,,7791,AS,Asie
389,389,Viet Nam,admin,Thành Phố Bà Rịa,Vietnam,VN,10.496292,107.168409,0.0,,7804,AS,Asie
404,404,Viet Nam,admin,Đồng Xoài,Vietnam,VN,11.534946,106.88324,0.0,,7751,AS,Asie
423,423,Viet Nam,admin,Gia Nghĩa,Vietnam,VN,12.00423,107.690735,0.0,,7770,AS,Asie
439,439,Viet Nam,admin,Thành Phố Phủ Lý,Vietnam,VN,20.545314,105.912214,0.0,,7854,AS,Asie
458,458,Viet Nam,admin,Kon Tum,Vietnam,VN,14.354515,108.007592,0.0,,7873,AS,Asie
559,559,Viet Nam,admin,Điện Biên Phủ,Vietnam,VN,21.385371,103.016052,0.0,,7633,AS,Asie
600,600,Viet Nam,admin,Lai Châu,Vietnam,VN,22.396437,103.458239,0.0,,7674,AS,Asie
0,0,Syrie,admin,Aleppo,Syria,SY,36.201241,37.161173,2738000.0,1602264.0,7698,AS,Asie
1,1,Syrie,primary,Damascus,Syria,SY,33.512529,36.278016,2466000.0,2466000.0,7696,AS,Asie
2,2,Syrie,admin,Homs,Syria,SY,34.726818,36.723391,1005000.0,775404.0,7695,AS,Asie
5,5,Syrie,admin,Ḩamāh,Syria,SY,35.13179,36.757834,460602.0,418990.0,7692,AS,Asie
6,6,Syrie,admin,Dayr az Zawr,Syria,SY,35.33389000000001,40.141813,309141.0,242565.0,7691,AS,Asie
7,7,Syrie,admin,Ar Raqqah,Syria,SY,35.952829,39.007879,177636.0,173565.0,7697,AS,Asie
8,8,Syrie,admin,Ţarţūs,Syria,SY,34.889022,35.886586,162980.0,115769.0,8422,AS,Asie
9,9,Syrie,admin,Dar‘ā,Syria,SY,32.618889,36.102134,146481.0,97969.0,8423,AS,Asie
10,10,Syrie,admin,Idlib,Syria,SY,35.930616,36.63393,128840.0,102731.0,8424,AS,Asie
11,11,Syrie,admin,Al Ḩasakah,Syria,SY,36.502368,40.747716,128100.0,81539.0,9143,AS,Asie
16,16,Syrie,admin,As Suwaydā’,Syria,SY,32.708958,36.569513,72248.0,59052.0,9148,AS,Asie
20,20,Syrie,admin,Al Qunayţirah,Syria,SY,33.125945,35.824613,4318.0,153.0,9152,AS,Asie
58,58,Syrie,admin,Latakia,Syria,SY,35.531683,35.790106,0.0,,9122,AS,Asie
0,0,Tadjikistan,primary,Dushanbe,Tajikistan,TJ,38.56,68.773889,1086244.0,679400.0,9064,AS,Asie
1,1,Tadjikistan,admin,Khŭjand,Tajikistan,TJ,40.28256,69.622155,437684.0,144865.0,9062,AS,Asie
2,2,Tadjikistan,admin,Qŭrghonteppa,Tajikistan,TJ,37.833994,68.781858,311574.0,65000.0,9061,AS,Asie
5,5,Tadjikistan,admin,Khorugh,Tajikistan,TJ,37.489744,71.553045,30000.0,12035.0,9058,AS,Asie
1,1,Thaïlande,admin,Chiang Mai,Thailand,TH,18.790376,98.984683,397211.0,200952.0,9399,AS,Asie
2,2,Thaïlande,admin,Samut Prakan,Thailand,TH,13.600417000000002,100.596778,388920.0,388920.0,9400,AS,Asie
3,3,Thaïlande,admin,Nakhon Ratchasima,Thailand,TH,14.971596,102.08255,334984.0,208781.0,9401,AS,Asie
5,5,Thaïlande,admin,Ubon Ratchathani,Thailand,TH,15.23844,104.848659,273893.0,122533.0,9403,AS,Asie
6,6,Thaïlande,admin,Nonthaburi,Thailand,TH,13.862167,100.513417,258550.0,258550.0,9404,AS,Asie
7,7,Thaïlande,admin,Khon Kaen,Thailand,TH,16.446710999999997,102.832999,251056.0,147579.0,9405,AS,Asie
8,8,Thaïlande,admin,Udon Thani,Thailand,TH,17.415667000000006,102.785889,247231.0,231153.0,9406,AS,Asie
9,9,Thaïlande,admin,Nakhon Si Thammarat,Thailand,TH,8.433333,99.966667,232335.0,120836.0,9407,AS,Asie
10,10,Thaïlande,admin,Chon Buri,Thailand,TH,13.362199,100.983454,226618.0,216063.0,9408,AS,Asie
11,11,Thaïlande,admin,Lampang,Thailand,TH,18.292318,99.49277,204081.0,156139.0,9409,AS,Asie
13,13,Thaïlande,admin,Phitsanulok,Thailand,TH,16.824806,100.258584,164017.0,103427.0,9411,AS,Asie
14,14,Thaïlande,admin,Surat Thani,Thailand,TH,9.140109,99.333114,157627.0,127201.0,9397,AS,Asie
15,15,Thaïlande,admin,Pathum Thani,Thailand,TH,14.013460999999998,100.530488,154412.0,154412.0,9381,AS,Asie
16,16,Thaïlande,admin,Pattani,Thailand,TH,6.8749,101.254851,150000.0,43631.0,9447,AS,Asie
17,17,Thaïlande,admin,Yala,Thailand,TH,6.539946,101.281284,148140.0,93558.0,9449,AS,Asie
18,18,Thaïlande,admin,Trang,Thailand,TH,7.558167,99.610528,147820.0,59637.0,9484,AS,Asie
19,19,Thaïlande,admin,Phuket,Thailand,TH,7.833333,98.383333,141618.0,75573.0,9485,AS,Asie
20,20,Thaïlande,admin,Nakhon Pathom,Thailand,TH,13.819602,100.044274,117927.0,117927.0,9486,AS,Asie
22,22,Thaïlande,admin,Nakhon Sawan,Thailand,TH,15.704722,100.137167,111915.0,111915.0,9488,AS,Asie
23,23,Thaïlande,admin,Ratchaburi,Thailand,TH,13.536711,99.817117,106996.0,92448.0,9489,AS,Asie
25,25,Thaïlande,admin,Chanthaburi,Thailand,TH,12.609611,102.104472,99819.0,90082.0,9491,AS,Asie
26,26,Thaïlande,admin,Phetchaburi,Thailand,TH,13.111889,99.944667,90497.0,46601.0,9492,AS,Asie
27,27,Thaïlande,admin,Chumphon,Thailand,TH,10.495698,99.179714,85686.0,55835.0,9493,AS,Asie
28,28,Thaïlande,admin,Nan,Thailand,TH,18.783778,100.778993,82483.0,24670.0,9494,AS,Asie
29,29,Thaïlande,admin,Prachin Buri,Thailand,TH,14.049917,101.368639,79757.0,32600.0,9495,AS,Asie
30,30,Thaïlande,admin,Uttaradit,Thailand,TH,17.625572000000005,100.094209,76630.0,58313.0,9496,AS,Asie
31,31,Thaïlande,admin,Sakon Nakhon,Thailand,TH,17.161157,104.147254,76237.0,59274.0,9497,AS,Asie
32,32,Thaïlande,admin,Sara Buri,Thailand,TH,14.525228,100.910389,70769.0,70769.0,9483,AS,Asie
33,33,Thaïlande,admin,Narathiwat,Thailand,TH,6.426389,101.823084,68112.0,47771.0,9498,AS,Asie
34,34,Thaïlande,admin,Kanchanaburi,Thailand,TH,14.003195000000002,99.550056,63699.0,63699.0,9500,AS,Asie
35,35,Thaïlande,admin,Samut Sakhon,Thailand,TH,13.547529999999998,100.273622,63498.0,63498.0,9501,AS,Asie
36,36,Thaïlande,admin,Surin,Thailand,TH,14.881806,103.493639,62536.0,46673.0,9502,AS,Asie
37,37,Thaïlande,admin,Kamphaeng Phet,Thailand,TH,16.483442,99.521534,58787.0,58787.0,9503,AS,Asie
38,38,Thaïlande,admin,Chaiyaphum,Thailand,TH,15.81047,102.028812,58350.0,52032.0,9504,AS,Asie
39,39,Thaïlande,admin,Lop Buri,Thailand,TH,14.798084,100.653972,57761.0,26500.0,9505,AS,Asie
40,40,Thaïlande,admin,Nakhon Phanom,Thailand,TH,17.410806,104.778556,55377.0,34595.0,9506,AS,Asie
41,41,Thaïlande,admin,Kalasin,Thailand,TH,16.432806,103.506584,55102.0,55102.0,9507,AS,Asie
42,42,Thaïlande,admin,Suphan Buri,Thailand,TH,14.474178,100.122178,53399.0,53399.0,9508,AS,Asie
43,43,Thaïlande,admin,Maha Sarakham,Thailand,TH,16.184834,103.300667,51584.0,51584.0,9509,AS,Asie
44,44,Thaïlande,admin,Phetchabun,Thailand,TH,16.443306,101.147528,50656.0,50656.0,9510,AS,Asie
46,46,Thaïlande,admin,Chachoengsao,Thailand,TH,13.688195,101.071556,49741.0,49741.0,9512,AS,Asie
47,47,Thaïlande,admin,Songkhla,Thailand,TH,7.198822,100.595098,48616.0,48616.0,9513,AS,Asie
48,48,Thaïlande,admin,Buriram,Thailand,TH,14.994334,103.103917,47292.0,47292.0,9499,AS,Asie
50,50,Thaïlande,admin,Si Sa Ket,Thailand,TH,15.114806,104.32938,44751.0,40961.0,9482,AS,Asie
51,51,Thaïlande,admin,Phatthalung,Thailand,TH,7.617861,100.077917,43522.0,43522.0,9480,AS,Asie
52,52,Thaïlande,admin,Roi Et,Thailand,TH,16.053306,103.653861,39328.0,39328.0,9450,AS,Asie
53,53,Thaïlande,admin,Phrae,Thailand,TH,18.145889,100.141028,38538.0,17971.0,9451,AS,Asie
54,54,Thaïlande,admin,Rayong,Thailand,TH,12.668462,101.275503,37035.0,37035.0,9452,AS,Asie
55,55,Thaïlande,admin,Phichit,Thailand,TH,16.441842,100.348793,35760.0,35760.0,9453,AS,Asie
56,56,Thaïlande,admin,Loei,Thailand,TH,17.490517999999998,101.727488,35273.0,24543.0,9454,AS,Asie
57,57,Thaïlande,admin,Samut Songkhram,Thailand,TH,13.414556,100.002639,35065.0,35065.0,9455,AS,Asie
58,58,Thaïlande,admin,Satun,Thailand,TH,6.623142,100.066758,34544.0,34544.0,9456,AS,Asie
59,59,Thaïlande,admin,Prachuap Khiri Khan,Thailand,TH,11.810946,99.793953,33521.0,33521.0,9457,AS,Asie
60,60,Thaïlande,admin,Tak,Thailand,TH,16.869684,99.128979,33146.0,24149.0,9458,AS,Asie
61,61,Thaïlande,admin,Krabi,Thailand,TH,8.072574000000001,98.910516,31219.0,31219.0,9459,AS,Asie
63,63,Thaïlande,admin,Ranong,Thailand,TH,9.965834,98.634761,24561.0,24561.0,9461,AS,Asie
65,65,Thaïlande,admin,Uthai Thani,Thailand,TH,15.379389000000002,100.0245,22219.0,16247.0,9463,AS,Asie
66,66,Thaïlande,admin,Yasothon,Thailand,TH,15.794079,104.145104,21643.0,21643.0,9481,AS,Asie
67,67,Thaïlande,admin,Trat,Thailand,TH,12.241028,102.515472,21590.0,21590.0,9464,AS,Asie
68,68,Thaïlande,admin,Nakhon Nayok,Thailand,TH,14.204631,101.212948,21309.0,21309.0,9466,AS,Asie
69,69,Thaïlande,admin,Phayao,Thailand,TH,19.192028,99.878834,21058.0,19118.0,9467,AS,Asie
70,70,Thaïlande,admin,Sing Buri,Thailand,TH,14.887861,100.404639,20046.0,20046.0,9468,AS,Asie
72,72,Thaïlande,admin,Chai Nat,Thailand,TH,15.186360999999998,100.123528,15469.0,15469.0,9470,AS,Asie
73,73,Thaïlande,admin,Lamphun,Thailand,TH,18.580537,99.007446,14030.0,14030.0,9471,AS,Asie
74,74,Thaïlande,admin,Ang Thong,Thailand,TH,14.588389,100.452834,13738.0,13738.0,9472,AS,Asie
75,75,Thaïlande,admin,Sukhothai,Thailand,TH,17.007778,99.823,10276.0,10276.0,9473,AS,Asie
76,76,Thaïlande,admin,Phangnga,Thailand,TH,8.450905,98.52985,9676.0,9676.0,9474,AS,Asie
77,77,Thaïlande,admin,Mae Hong Son,Thailand,TH,19.308543,97.965302,9109.0,9109.0,9475,AS,Asie
187,187,Thaïlande,admin,Mukdahan,Thailand,TH,16.545310999999998,104.723512,0.0,,9344,AS,Asie
291,291,Thaïlande,admin,Sa Kaeo,Thailand,TH,13.814111,102.072222,0.0,,8664,AS,Asie
305,305,Thaïlande,admin,Nong Khai,Thailand,TH,17.878472,102.742,0.0,,8663,AS,Asie
367,367,Thaïlande,admin,Nong Bua Lamphu,Thailand,TH,17.204056,102.440679,0.0,,8467,AS,Asie
589,589,Thaïlande,admin,Phra Nakhon Si Ayutthaya,Thailand,TH,14.351667,100.577389,0.0,,8963,AS,Asie
633,633,Thaïlande,admin,Amnat Charoen,Thailand,TH,15.858510999999998,104.628834,0.0,,8732,AS,Asie
690,690,Thaïlande,admin,Bueng Kan,Thailand,TH,18.363035,103.651944,0.0,,8721,AS,Asie
736,736,Thaïlande,admin,Chiang Rai,Thailand,TH,19.908584,99.8325,0.0,,8767,AS,Asie
752,752,Thaïlande,primary,Bangkok,Thailand,TH,13.753979,100.501444,0.0,,8796,AS,Asie
0,0,Turquie,admin,Istanbul,Turkey,TR,41.011046,28.957798,10061000.0,9945610.0,5756,AS,Asie
1,1,Turquie,primary,Ankara,Turkey,TR,39.911652,32.840305,3716000.0,3307379.0,5757,AS,Asie
2,2,Turquie,admin,İzmir,Turkey,TR,38.412726,27.138376,2587000.0,2322818.0,5758,AS,Asie
3,3,Turquie,admin,Bursa,Turkey,TR,40.195593,29.06013,1492000.0,1359089.0,5744,AS,Asie
4,4,Turquie,admin,Adana,Turkey,TR,37.001667,35.32888900000001,1293000.0,1197890.0,5759,AS,Asie
5,5,Turquie,admin,Gaziantep,Turkey,TR,37.059444,37.3825,1044000.0,842524.0,5727,AS,Asie
6,6,Turquie,admin,Konya,Turkey,TR,37.871354,32.484636,919000.0,518360.0,5725,AS,Asie
8,8,Turquie,admin,Antalya,Turkey,TR,36.908118,30.695565,783000.0,623937.0,5696,AS,Asie
9,9,Turquie,admin,Trabzon,Turkey,TR,41.005,39.726944,764714.0,230399.0,5697,AS,Asie
10,10,Turquie,admin,Diyarbakır,Turkey,TR,37.913629,40.217213,644763.0,636410.0,5698,AS,Asie
11,11,Turquie,admin,Samsun,Turkey,TR,41.286667,36.33,609339.0,538106.0,5699,AS,Asie
12,12,Turquie,admin,Kayseri,Turkey,TR,38.732222,35.485278,592840.0,531591.0,5700,AS,Asie
13,13,Turquie,admin,Eskişehir,Turkey,TR,39.776667,30.520556,514869.0,466420.0,5701,AS,Asie
14,14,Turquie,admin,Kocaeli,Turkey,TR,40.766944,29.916944,466504.0,300611.0,5702,AS,Asie
15,15,Turquie,admin,Malatya,Turkey,TR,38.350183,38.316669,461574.0,441805.0,5703,AS,Asie
16,16,Turquie,admin,Şanlıurfa,Turkey,TR,37.16708,38.793919,449549.0,413266.0,5704,AS,Asie
17,17,Turquie,admin,Erzurum,Turkey,TR,39.908611,41.276944,420691.0,362917.0,5705,AS,Asie
18,18,Turquie,admin,Kahramanmaraş,Turkey,TR,37.584705,36.926405,376045.0,373446.0,5706,AS,Asie
19,19,Turquie,admin,Denizli,Turkey,TR,37.774167,29.0875,372344.0,313238.0,5707,AS,Asie
20,20,Turquie,admin,Van,Turkey,TR,38.494565,43.383231,371713.0,280811.0,5708,AS,Asie
21,21,Turquie,admin,Hatay,Turkey,TR,36.206551,36.157225,305564.0,305564.0,5726,AS,Asie
22,22,Turquie,admin,Batman,Turkey,TR,37.88737800000001,41.132208,302074.0,250601.0,5709,AS,Asie
24,24,Turquie,admin,Sakarya,Turkey,TR,40.780556,30.403333,286787.0,286787.0,5712,AS,Asie
25,25,Turquie,admin,Rize,Turkey,TR,41.020833,40.521944,279450.0,96503.0,5713,AS,Asie
26,26,Turquie,admin,Elazığ,Turkey,TR,38.674314,39.223206,271492.0,271492.0,5714,AS,Asie
27,27,Turquie,admin,Sivas,Turkey,TR,39.748333,37.016111,264022.0,227581.0,5715,AS,Asie
28,28,Turquie,admin,Balıkesir,Turkey,TR,39.649167,27.886111,261516.0,238151.0,5716,AS,Asie
29,29,Turquie,admin,Manisa,Turkey,TR,38.612018,27.426465000000004,243971.0,231429.0,5717,AS,Asie
30,30,Turquie,admin,Adıyaman,Turkey,TR,37.76441,38.276287,223744.0,167250.0,5718,AS,Asie
31,31,Turquie,admin,Kırıkkale,Turkey,TR,39.845278,33.506389,211138.0,205971.0,5719,AS,Asie
32,32,Turquie,admin,Aydın,Turkey,TR,37.845008,27.839626000000006,198857.0,163022.0,5720,AS,Asie
33,33,Turquie,admin,Kütahya,Turkey,TR,39.424167,29.983333,185008.0,151911.0,5721,AS,Asie
34,34,Turquie,admin,Çorum,Turkey,TR,40.548889,34.953333,183418.0,153670.0,5722,AS,Asie
35,35,Turquie,admin,Isparta,Turkey,TR,37.764444,30.552222,172334.0,149844.0,5723,AS,Asie
36,36,Turquie,admin,Zonguldak,Turkey,TR,41.451392,31.793053000000004,156918.0,100229.0,5724,AS,Asie
37,37,Turquie,admin,Ordu,Turkey,TR,40.97793,37.870851,155117.0,116788.0,5710,AS,Asie
38,38,Turquie,admin,Uşak,Turkey,TR,38.673511,29.405799,152862.0,141519.0,5760,AS,Asie
40,40,Turquie,admin,Tokat,Turkey,TR,40.313889,36.554444,129702.0,129702.0,5762,AS,Asie
41,41,Turquie,admin,Erzincan,Turkey,TR,39.739186,39.490152,129407.0,114027.0,5798,AS,Asie
42,42,Turquie,admin,Karabük,Turkey,TR,41.204884,32.62768,128564.0,97481.0,5799,AS,Asie
43,43,Turquie,admin,Edirne,Turkey,TR,41.675745,26.558665,126470.0,102378.0,5800,AS,Asie
44,44,Turquie,admin,Tekirdağ,Turkey,TR,40.978012,27.508524,122287.0,94245.0,5801,AS,Asie
45,45,Turquie,admin,Karaman,Turkey,TR,37.181111,33.215,120399.0,86840.0,5802,AS,Asie
46,46,Turquie,admin,Giresun,Turkey,TR,40.91698,38.387406,98864.0,98864.0,5803,AS,Asie
48,48,Turquie,admin,Bolu,Turkey,TR,40.735833,31.606111,96629.0,96349.0,5805,AS,Asie
49,49,Turquie,admin,Kırşehir,Turkey,TR,39.145833,34.163889000000005,94336.0,94336.0,5806,AS,Asie
53,53,Turquie,admin,Niğde,Turkey,TR,37.965834,34.679352,91039.0,91039.0,5810,AS,Asie
55,55,Turquie,admin,Yozgat,Turkey,TR,39.82,34.804444000000004,87881.0,87881.0,5797,AS,Asie
56,56,Turquie,admin,Ağrı,Turkey,TR,39.714666,43.040151,87854.0,87854.0,5812,AS,Asie
57,57,Turquie,admin,Çanakkale,Turkey,TR,40.155523,26.412707,87791.0,61543.0,5814,AS,Asie
58,58,Turquie,admin,Amasya,Turkey,TR,40.653333,35.833056,82896.0,72505.0,5815,AS,Asie
59,59,Turquie,admin,Muş,Turkey,TR,38.731635,41.484821,82536.0,78546.0,5816,AS,Asie
60,60,Turquie,admin,Kilis,Turkey,TR,36.716111,37.115,82301.0,64339.0,5817,AS,Asie
61,61,Turquie,admin,Bingöl,Turkey,TR,38.884722,40.493889,80568.0,80568.0,5818,AS,Asie
62,62,Turquie,admin,Hakkari,Turkey,TR,37.574444,43.740833,77699.0,7071.0,5819,AS,Asie
63,63,Turquie,admin,Kars,Turkey,TR,40.59825,43.085477,77486.0,48100.0,5820,AS,Asie
65,65,Turquie,admin,Nevşehir,Turkey,TR,38.625,34.712222,75527.0,75527.0,5822,AS,Asie
67,67,Turquie,admin,Çankırı,Turkey,TR,40.599951,33.615301,71379.0,71379.0,5824,AS,Asie
68,68,Turquie,admin,Mardin,Turkey,TR,37.313092,40.743569,71373.0,57586.0,5825,AS,Asie
69,69,Turquie,admin,Kastamonu,Turkey,TR,41.378052,33.775275,70402.0,70402.0,5826,AS,Asie
70,70,Turquie,admin,Burdur,Turkey,TR,37.720278,30.290833000000006,66158.0,66158.0,5827,AS,Asie
71,71,Turquie,admin,Bitlis,Turkey,TR,38.401146,42.10784500000001,62811.0,43109.0,5813,AS,Asie
72,72,Turquie,admin,Kırklareli,Turkey,TR,41.735082,27.22521,58223.0,58223.0,5796,AS,Asie
73,73,Turquie,admin,Muğla,Turkey,TR,37.218066,28.366497,48183.0,40794.0,5795,AS,Asie
74,74,Turquie,admin,Bilecik,Turkey,TR,40.141924,29.979319,40285.0,40285.0,5794,AS,Asie
75,75,Turquie,admin,Sinop,Turkey,TR,42.026829,35.162525,34834.0,34834.0,5763,AS,Asie
76,76,Turquie,admin,Gümüşhane,Turkey,TR,40.460009,39.471764,32250.0,32250.0,5764,AS,Asie
77,77,Turquie,admin,Tunceli,Turkey,TR,39.099212,39.543511,29062.0,29062.0,5765,AS,Asie
268,268,Turquie,admin,Artvin,Turkey,TR,41.181611,41.821722,0.0,,6024,AS,Asie
385,385,Turquie,admin,Siirt,Turkey,TR,37.90242,41.72223,0.0,,5322,AS,Asie
423,423,Turquie,admin,Bayburt,Turkey,TR,40.256313,40.222887,0.0,,5292,AS,Asie
542,542,Turquie,admin,Osmaniye,Turkey,TR,37.074167,36.247778,0.0,,5206,AS,Asie
580,580,Turquie,admin,Yalova,Turkey,TR,40.655015,29.276933000000003,0.0,,5176,AS,Asie
686,686,Turquie,admin,Ardahan,Turkey,TR,41.108711,42.702222,0.0,,5608,AS,Asie
745,745,Turquie,admin,Bartın,Turkey,TR,41.635833,32.3375,0.0,,5682,AS,Asie
778,778,Turquie,admin,Düzce,Turkey,TR,40.838889,31.163889,0.0,,5647,AS,Asie
828,828,Turquie,admin,Aksaray,Turkey,TR,38.37255,34.02537,0.0,,5424,AS,Asie
922,922,Turquie,admin,Şırnak,Turkey,TR,37.51393,42.454324,0.0,,5509,AS,Asie
1386,1386,Turquie,admin,Afyonkarahisar,Turkey,TR,38.756667,30.543333,0.0,,7091,AS,Asie
1425,1425,Turquie,admin,Mersin,Turkey,TR,36.800392,34.612812,0.0,,7182,AS,Asie
1603,1603,Turquie,admin,Iğdır,Turkey,TR,39.92370800000001,44.044999,0.0,,6472,AS,Asie
0,0,Ouzbékistan,primary,Tashkent,Uzbekistan,UZ,41.316667,69.25,2184000.0,1978028.0,6284,AS,Asie
1,1,Ouzbékistan,admin,Namangan,Uzbekistan,UZ,41.0,71.65,750000.0,449200.0,6285,AS,Asie
2,2,Ouzbékistan,admin,Farg‘ona,Uzbekistan,UZ,40.393333,71.779444,750000.0,214000.0,6286,AS,Asie
3,3,Ouzbékistan,admin,Samarqand,Uzbekistan,UZ,39.654167,66.959722,708000.0,596300.0,6287,AS,Asie
4,4,Ouzbékistan,admin,Andijon,Uzbekistan,UZ,40.782056,72.344238,650000.0,323900.0,6288,AS,Asie
6,6,Ouzbékistan,admin,Qarshi,Uzbekistan,UZ,38.858333,65.8,386361.0,222898.0,6289,AS,Asie
9,9,Ouzbékistan,admin,Jizzax,Uzbekistan,UZ,40.115833,67.84222199999999,235352.0,152642.0,6293,AS,Asie
10,10,Ouzbékistan,admin,Nukus,Uzbekistan,UZ,42.453056,59.610278,230006.0,226416.0,6294,AS,Asie
15,15,Ouzbékistan,admin,Termiz,Uzbekistan,UZ,37.233333,67.283333,177687.0,140385.0,6299,AS,Asie
17,17,Ouzbékistan,admin,Urganch,Uzbekistan,UZ,41.55,60.63333299999999,150110.0,102843.0,6301,AS,Asie
36,36,Ouzbékistan,admin,Guliston,Uzbekistan,UZ,40.489722,68.78416700000001,0.0,,6252,AS,Asie
63,63,Ouzbékistan,admin,Buxoro,Uzbekistan,UZ,39.774722,64.428611,0.0,,6348,AS,Asie
66,66,Ouzbékistan,admin,Navoiy,Uzbekistan,UZ,40.1,65.36666600000001,0.0,,6351,AS,Asie
0,0,Yémen,primary,Sanaa,Yemen,YE,15.354722,44.206667,2008000.0,1835853.0,6318,AS,Asie
1,1,Yémen,admin,Aden,Yemen,YE,12.779444,45.036667,1000000.0,550602.0,6319,AS,Asie
2,2,Yémen,admin,Al Ḩudaydah,Yemen,YE,14.797812,42.954516,780000.0,475221.0,6320,AS,Asie
3,3,Yémen,admin,Ta‘izz,Yemen,YE,13.579522,44.020908,751000.0,615222.0,6321,AS,Asie
4,4,Yémen,admin,Al Mukallā,Yemen,YE,14.542481,49.124244,258132.0,130029.0,6322,AS,Asie
5,5,Yémen,admin,Ibb,Yemen,YE,13.940771,44.177343,234837.0,234837.0,6323,AS,Asie
6,6,Yémen,admin,Ḩajjah,Yemen,YE,15.694247,43.605821,208287.0,43549.0,6324,AS,Asie
7,7,Yémen,admin,Dhamār,Yemen,YE,14.542742,44.40514500000001,191259.0,191259.0,6325,AS,Asie
10,10,Yémen,admin,Laḩij,Yemen,YE,13.056667,44.881944,66288.0,23375.0,6337,AS,Asie
13,13,Yémen,admin,Al Bayḑā’,Yemen,YE,13.985226,45.572719,37821.0,37821.0,6334,AS,Asie
14,14,Yémen,admin,‘Ataq,Yemen,YE,14.537665,46.831868,37315.0,37315.0,6510,AS,Asie
15,15,Yémen,admin,Al Ghayz̧ah,Yemen,YE,16.207869,52.17605,27404.0,20000.0,6333,AS,Asie
16,16,Yémen,admin,Ma’rib,Yemen,YE,15.460977,45.325301,16794.0,16794.0,6331,AS,Asie
17,17,Yémen,admin,Ḩadībū,Yemen,YE,12.65008,54.022336,11396.0,8545.0,6330,AS,Asie
87,87,Yémen,admin,Aḑ Ḑāli‘,Yemen,YE,13.695723,44.73137,0.0,,6678,AS,Asie
103,103,Yémen,admin,Al Ḩazm,Yemen,YE,16.164056,44.776919,0.0,,6762,AS,Asie
214,214,Yémen,admin,‘Amrān,Yemen,YE,15.659398,43.943852,0.0,,6543,AS,Asie
216,216,Yémen,admin,Zinjibār,Yemen,YE,13.128712,45.38072800000001,0.0,,6541,AS,Asie
219,219,Yémen,admin,Al Maḩwīt,Yemen,YE,15.470072,43.544812,0.0,,6579,AS,Asie
280,280,Yémen,admin,Al Jabīn,Yemen,YE,14.704007,43.599043,0.0,,6598,AS,Asie
290,290,Yémen,admin,Şa‘dah,Yemen,YE,16.940208,43.763935,0.0,,6604,AS,Asie
